Time,Amount,Class
4150.0,1.29,0
4150.0,77.45,0
4148.0,344.55,0
4148.0,2.69,0
4148.0,52.48,0
4148.0,9.99,0
4146.0,1.98,0
4145.0,10.0,0
4141.0,61.35,0
4138.0,7.59,0
4137.0,9.99,0
4133.0,69.0,0
4132.0,48.95,0
4132.0,0.89,0
4129.0,19.98,0
4129.0,59.76,0
4127.0,2.74,0
4123.0,4.99,0
4123.0,20.0,0
4121.0,7.26,0
4120.0,22.65,0
4119.0,24.99,0
4118.0,1.98,0
4118.0,0.76,0
4118.0,7.99,0
4117.0,147.69,0
4116.0,7.59,0
4116.0,1.98,0
4116.0,15.25,0
4113.0,15.13,0
4112.0,49.95,0
4112.0,0.99,0
4111.0,6.99,0
4108.0,20.0,0
4107.0,30.37,0
4105.0,27.99,0
4104.0,0.89,0
4103.0,13.15,0
4096.0,75.08,0
4092.0,228.0,0
4091.0,48.06,0
4089.0,6.06,0
4086.0,69.99,0
4085.0,35.38,0
4082.0,22.35,0
4081.0,30.37,0
4080.0,1.18,0
4079.0,15.0,0
4079.0,0.0,0
4077.0,4.49,0
4077.0,8.99,0
4076.0,5.34,0
4076.0,9.6,0
4075.0,14.19,0
4075.0,9.99,0
4068.0,32.23,0
4067.0,89.0,0
4067.0,3.79,0
4058.0,282.79,0
4053.0,55.07,0
4049.0,69.34,0
4048.0,60.9,0
4046.0,102.0,0
4046.0,8.99,0
4038.0,249.97,0
4035.0,4.13,0
4033.0,59.9,0
4033.0,11.99,0
4032.0,334.95,0
4031.0,274.96,0
4031.0,6.99,0
4029.0,80.0,0
4027.0,8.67,0
4023.0,29.99,0
4018.0,229.95,0
4017.0,296.0,0
4016.0,294.98,0
4015.0,73.0,0
4015.0,2.68,0
4013.0,525.0,0
4013.0,155.57,0
4013.0,39.41,0
4012.0,29.99,0
4009.0,302.0,0
4007.0,303.7,0
4007.0,59.95,0
4005.0,49.99,0
4004.0,3.36,0
4004.0,24.39,0
4003.0,39.8,0
4002.0,45.0,0
3997.0,33.95,0
3992.0,10.95,0
3992.0,23.95,0
3991.0,756.74,0
3990.0,279.39,0
3989.0,9.82,0
3986.0,8.52,0
3983.0,29.95,0
3982.0,9.99,0
3980.0,2.15,0
3977.0,1.79,0
3977.0,39.5,0
3975.0,86.4,0
3973.0,98.97,0
3973.0,26.04,0
3971.0,4.8,0
3970.0,507.72,0
3969.0,105.45,0
3968.0,8.27,0
3967.0,1.46,0
3966.0,1.98,0
3965.0,115.0,0
3960.0,10.99,0
3958.0,178.01,0
3958.0,28.0,0
3958.0,8.79,0
3958.0,98.88,0
3956.0,49.75,0
3956.0,84.0,0
3952.0,12.99,0
3950.0,2.0,0
3947.0,9.43,0
3947.0,1.41,0
3946.0,8.31,0
3945.0,643.33,0
3942.0,0.0,0
3941.0,37.5,0
3940.0,48.56,0
3938.0,9.99,0
3937.0,10.0,0
3932.0,15.16,0
3932.0,8.96,0
3931.0,0.89,0
3931.0,11.38,0
3930.0,254.74,0
3927.0,44.9,0
3923.0,27.43,0
3922.0,29.99,0
3922.0,117.11,0
3920.0,1.79,0
3920.0,177.62,0
3916.0,49.57,0
3915.0,9.99,0
3908.0,638.4,0
3904.0,1.98,0
3896.0,80.14,0
3896.0,32.84,0
3896.0,4.49,0
3894.0,28.51,0
3893.0,15.0,0
3889.0,176.94,0
3889.0,15.87,0
3888.0,296.24,0
3885.0,29.82,0
3884.0,30.81,0
3884.0,12.99,0
3883.0,3.75,0
3883.0,6.07,0
3882.0,110.95,0
3882.0,30.94,0
3881.0,13.85,0
3880.0,0.99,0
3879.0,10.74,0
3876.0,105.96,0
3874.0,4.9,0
3872.0,18.51,0
3871.0,38.12,0
3870.0,15.0,0
3867.0,4.26,0
3867.0,0.92,0
3865.0,23.66,0
3862.0,145.41,0
3861.0,480.33,0
3860.0,0.69,0
3857.0,12.14,0
3856.0,189.82,0
3856.0,8.99,0
3855.0,70.65,0
3854.0,7.58,0
3854.0,1.0,0
3853.0,4.49,0
3852.0,9.42,0
3851.0,3.69,0
3850.0,2.69,0
3850.0,11.02,0
3850.0,5.83,0
3849.0,37.96,0
3849.0,27.93,0
3844.0,117.75,0
3844.0,3.03,0
3844.0,55.86,0
3843.0,2.0,0
3842.0,3.77,0
3839.0,2.29,0
3838.0,39.82,0
3837.0,6.51,0
3836.0,48.97,0
3835.0,117.12,0
3833.0,35.89,0
3830.0,29.17,0
3829.0,23.7,0
3829.0,28.39,0
3827.0,265.42,0
3826.0,41.04,0
3826.0,1.79,0
3825.0,4.12,0
3825.0,55.59,0
3819.0,26.38,0
3818.0,5.0,0
3814.0,67.46,0
3813.0,19.88,0
3810.0,37.96,0
3810.0,12.89,0
3810.0,9.98,0
3809.0,8.99,0
3808.0,11.55,0
3805.0,75.84,0
3804.0,0.89,0
3803.0,9.99,0
3803.0,19.9,0
3803.0,12.99,0
3800.0,24.8,0
3794.0,84.89,0
3794.0,9.71,0
3794.0,189.68,0
3791.0,149.0,0
3789.0,5.03,0
3788.0,20.0,0
3788.0,118.56,0
3787.0,28.87,0
3787.0,30.8,0
3787.0,18.95,0
3787.0,200.0,0
3786.0,28.0,0
3785.0,53.73,0
3784.0,302.95,0
3783.0,0.0,0
3782.0,220.32,0
3781.0,12.98,0
3776.0,49.8,0
3775.0,8.91,0
3773.0,9.59,0
3773.0,35.53,0
3772.0,3.99,0
3771.0,44.23,0
3771.0,130.12,0
3771.0,11.28,0
3771.0,15.75,0
3771.0,242.02,0
3771.0,10.0,0
3771.0,7.99,0
3771.0,46.1,0
3771.0,66.58,0
3771.0,27.01,0
3771.0,39.16,0
3771.0,43.0,0
3771.0,95.3,0
3771.0,67.9,0
3771.0,25.75,0
3770.0,74.0,0
3770.0,10.6,0
3770.0,55.73,0
3770.0,54.43,0
3770.0,60.96,0
3770.0,213.04,0
3770.0,34.53,0
3770.0,35.39,0
3770.0,5.6,0
3770.0,21.72,0
3770.0,46.89,0
3770.0,104.75,0
3770.0,8.0,0
3770.0,28.7,0
3770.0,59.32,0
3770.0,24.15,0
3770.0,30.13,0
3770.0,383.26,0
3770.0,8.06,0
3770.0,32.05,0
3769.0,8.97,0
3769.0,69.76,0
3769.0,131.06,0
3769.0,16.07,0
3769.0,15.0,0
3769.0,46.05,0
3769.0,72.66,0
3769.0,40.56,0
3769.0,52.37,0
3769.0,5.0,0
3768.0,15.83,0
3768.0,5.0,0
3768.0,59.31,0
3768.0,52.15,0
3768.0,24.15,0
3768.0,5.3,0
3768.0,36.99,0
3767.0,1.83,0
3767.0,16.8,0
3767.0,41.85,0
3767.0,5.0,0
3767.0,43.35,0
3767.0,179.1,0
3767.0,19.7,0
3767.0,36.25,0
3767.0,18.39,0
3767.0,12.38,0
3767.0,55.12,0
3767.0,20.63,0
3767.0,36.76,0
3767.0,26.63,0
3767.0,42.5,0
3767.0,90.65,0
3767.0,67.03,0
3767.0,7.09,0
3767.0,15.0,0
3767.0,23.0,0
3767.0,6.0,0
3766.0,80.85,0
3766.0,47.25,0
3766.0,63.66,0
3766.0,20.15,0
3766.0,155.3,0
3766.0,22.1,0
3766.0,4.6,0
3766.0,47.22,0
3766.0,35.07,0
3766.0,1176.22,0
3766.0,13.74,0
3766.0,12.46,0
3766.0,20.59,0
3766.0,34.01,0
3766.0,50.76,0
3766.0,25.26,0
3766.0,26.38,0
3765.0,26.0,0
3765.0,71.27,0
3765.0,75.89,0
3765.0,67.35,0
3765.0,32.99,0
3764.0,26.0,0
3764.0,127.88,0
3764.0,47.67,0
3764.0,12.38,0
3764.0,16.6,0
3764.0,14.6,0
3764.0,4.96,0
3764.0,12.0,0
3764.0,26.0,0
3763.0,60.69,0
3763.0,10.66,0
3763.0,30.3,0
3763.0,10.0,0
3763.0,6.6,0
3763.0,10.0,0
3763.0,75.38,0
3763.0,162.08,0
3763.0,78.94,0
3763.0,18.0,0
3763.0,21.71,0
3763.0,26.89,0
3763.0,73.56,0
3763.0,10.19,0
3762.0,43.95,0
3762.0,22.61,0
3762.0,14.45,0
3762.0,196.78,0
3762.0,149.97,0
3762.0,39.95,0
3762.0,2.49,0
3762.0,54.54,0
3762.0,15.03,0
3761.0,25.81,0
3761.0,29.0,0
3761.0,10.62,0
3761.0,16.66,0
3761.0,16.0,0
3761.0,57.98,0
3761.0,44.88,0
3761.0,82.91,0
3761.0,156.28,0
3761.0,10.09,0
3761.0,12.0,0
3761.0,61.58,0
3760.0,52.76,0
3760.0,21.05,0
3760.0,39.99,0
3760.0,5.0,0
3760.0,16.0,0
3760.0,8.63,0
3760.0,73.81,0
3760.0,36.22,0
3760.0,42.0,0
3760.0,54.63,0
3760.0,50.49,0
3760.0,18.38,0
3760.0,33.48,0
3760.0,159.48,0
3760.0,81.48,0
3760.0,115.54,0
3760.0,62.67,0
3759.0,23.15,0
3759.0,31.87,0
3759.0,25.0,0
3759.0,30.54,0
3759.0,242.22,0
3759.0,63.99,0
3759.0,33.74,0
3759.0,44.65,0
3759.0,171.19,0
3759.0,73.97,0
3759.0,5.0,0
3758.0,44.56,0
3758.0,10.0,0
3758.0,120.38,0
3758.0,68.9,0
3758.0,134.83,0
3758.0,24.65,0
3758.0,25.0,0
3758.0,151.94,0
3758.0,36.85,0
3758.0,27.82,0
3757.0,8.0,0
3757.0,46.59,0
3757.0,27.42,0
3757.0,8.12,0
3757.0,24.0,0
3757.0,61.9,0
3757.0,37.82,0
3757.0,148.09,0
3757.0,15.0,0
3757.0,113.92,0
3757.0,21.37,0
3757.0,13.78,0
3757.0,27.09,0
3756.0,136.71,0
3756.0,37.34,0
3756.0,27.91,0
3756.0,53.0,0
3756.0,122.41,0
3756.0,116.03,0
3756.0,13.81,0
3756.0,68.15,0
3756.0,10.5,0
3756.0,57.15,0
3756.0,86.49,0
3756.0,55.36,0
3756.0,127.58,0
3756.0,50.37,0
3756.0,23.9,0
3755.0,40.82,0
3755.0,25.15,0
3755.0,12.81,0
3755.0,20.0,0
3755.0,77.97,0
3755.0,63.39,0
3755.0,16.41,0
3755.0,115.34,0
3755.0,4.0,0
3755.0,19.65,0
3755.0,97.41,0
3755.0,12.0,0
3755.0,76.5,0
3755.0,56.66,0
3755.0,25.06,0
3755.0,107.13,0
3754.0,27.1,0
3754.0,16.19,0
3754.0,129.37,0
3754.0,4.45,0
3754.0,41.25,0
3754.0,26.77,0
3754.0,31.73,0
3754.0,27.49,0
3754.0,40.07,0
3754.0,20.63,0
3754.0,32.26,0
3754.0,129.08,0
3754.0,52.99,0
3754.0,17.0,0
3754.0,19.63,0
3753.0,76.82,0
3753.0,20.74,0
3753.0,14.54,0
3753.0,5.0,0
3753.0,54.18,0
3753.0,50.01,0
3753.0,152.15,0
3753.0,28.56,0
3753.0,92.93,0
3753.0,65.44,0
3752.0,12.0,0
3752.0,27.01,0
3752.0,5.81,0
3752.0,38.7,0
3752.0,198.4,0
3752.0,7.86,0
3752.0,26.95,0
3752.0,40.5,0
3752.0,9.0,0
3752.0,5.18,0
3752.0,43.29,0
3752.0,256.38,0
3752.0,56.0,0
3751.0,25.0,0
3751.0,55.0,0
3751.0,69.8,0
3751.0,6.0,0
3751.0,94.75,0
3751.0,24.37,0
3751.0,55.0,0
3751.0,171.21,0
3751.0,85.32,0
3751.0,76.13,0
3750.0,50.0,0
3750.0,77.89,0
3750.0,15.0,0
3750.0,28.79,0
3750.0,12.38,0
3750.0,269.9,0
3750.0,18.83,0
3750.0,11.6,0
3750.0,248.59,0
3750.0,26.26,0
3750.0,151.14,0
3750.0,240.39,0
3750.0,48.92,0
3750.0,8.37,0
3750.0,17.88,0
3750.0,48.32,0
3750.0,15.0,0
3750.0,34.0,0
3750.0,55.39,0
3749.0,35.12,0
3749.0,12.29,0
3749.0,28.0,0
3749.0,45.74,0
3749.0,92.57,0
3749.0,33.49,0
3749.0,66.21,0
3749.0,104.29,0
3749.0,21.0,0
3749.0,76.02,0
3749.0,26.5,0
3749.0,63.16,0
3749.0,75.79,0
3749.0,15.0,0
3749.0,41.32,0
3749.0,47.81,0
3749.0,35.49,0
3748.0,88.81,0
3748.0,138.62,0
3748.0,152.53,0
3748.0,180.4,0
3748.0,40.2,0
3748.0,5.0,0
3748.0,6.05,0
3748.0,47.08,0
3748.0,76.81,0
3748.0,13.2,0
3748.0,67.72,0
3748.0,18.25,0
3748.0,39.99,0
3748.0,74.62,0
3747.0,50.83,0
3747.0,126.48,0
3747.0,89.77,0
3747.0,21.96,0
3747.0,44.61,0
3747.0,60.11,0
3747.0,24.55,0
3747.0,28.5,0
3747.0,174.69,0
3747.0,15.85,0
3747.0,5.0,0
3747.0,393.25,0
3747.0,50.0,0
3747.0,80.52,0
3747.0,22.77,0
3746.0,15.96,0
3746.0,46.8,0
3746.0,11.64,0
3746.0,41.6,0
3746.0,1455.37,0
3746.0,15.0,0
3746.0,149.98,0
3746.0,13.82,0
3746.0,51.79,0
3746.0,154.95,0
3745.0,83.06,0
3745.0,78.09,0
3745.0,227.25,0
3745.0,161.26,0
3745.0,4.0,0
3745.0,267.85,0
3745.0,25.74,0
3745.0,42.47,0
3744.0,9.08,0
3744.0,22.86,0
3744.0,69.82,0
3744.0,38.7,0
3744.0,16.21,0
3744.0,39.44,0
3743.0,37.62,0
3743.0,36.37,0
3743.0,25.0,0
3743.0,11.57,0
3743.0,27.94,0
3742.0,10.13,0
3742.0,25.0,0
3742.0,85.46,0
3742.0,169.32,0
3742.0,44.5,0
3742.0,8.0,0
3741.0,5.06,0
3741.0,97.85,0
3741.0,49.76,0
3741.0,18.05,0
3740.0,62.59,0
3740.0,44.0,0
3740.0,260.48,0
3740.0,5.14,0
3739.0,57.75,0
3739.0,97.9,0
3739.0,0.19,0
3739.0,23.23,0
3739.0,12.87,0
3738.0,54.08,0
3738.0,12.48,0
3737.0,15.2,0
3737.0,24.53,0
3737.0,101.7,0
3736.0,48.14,0
3736.0,20.1,0
3736.0,59.9,0
3736.0,42.0,0
3735.0,15.75,0
3735.0,2.99,0
3735.0,20.54,0
3735.0,39.95,0
3734.0,5.88,0
3734.0,27.56,0
3734.0,22.82,0
3734.0,45.9,0
3733.0,1.98,0
3733.0,20.96,0
3733.0,39.8,0
3733.0,190.54,0
3732.0,32.15,0
3729.0,73.36,0
3729.0,30.26,0
3728.0,154.83,0
3726.0,2.49,0
3724.0,46.8,0
3724.0,56.06,0
3723.0,104.4,0
3723.0,1.0,0
3721.0,46.8,0
3720.0,12.86,0
3718.0,239.99,0
3716.0,46.8,0
3714.0,199.0,0
3713.0,12.31,0
3711.0,14.99,0
3710.0,4.8,0
3706.0,0.99,0
3706.0,94.8,0
3705.0,9.1,0
3705.0,37.44,0
3702.0,117.65,0
3701.0,99.31,0
3700.0,21.3,0
3697.0,2.49,0
3697.0,5.77,0
3696.0,23.97,0
3695.0,69.99,0
3693.0,34.9,0
3692.0,0.99,0
3691.0,1.0,0
3688.0,13.99,0
3686.0,134.0,0
3684.0,11.5,0
3684.0,6.47,0
3682.0,11.99,0
3682.0,9.99,0
3681.0,89.99,0
3676.0,15.15,0
3670.0,13.99,0
3668.0,29.81,0
3667.0,2.99,0
3667.0,19.99,0
3665.0,0.01,0
3664.0,11.99,0
3664.0,106.9,0
3663.0,2.66,0
3663.0,37.77,0
3662.0,86.4,0
3662.0,22.49,0
3659.0,7.99,0
3657.0,10.62,0
3656.0,28.82,0
3653.0,0.0,0
3651.0,10.17,0
3650.0,80.14,0
3650.0,13.99,0
3650.0,11.48,0
3649.0,8.9,0
3648.0,9.99,0
3648.0,0.77,0
3647.0,1.0,0
3647.0,16.98,0
3646.0,4.98,0
3646.0,13.99,0
3645.0,8.99,0
3644.0,1.29,0
3642.0,27.43,0
3641.0,8.99,0
3641.0,83.47,0
3640.0,12.12,0
3639.0,1.98,0
3638.0,360.46,0
3638.0,37.96,0
3637.0,437.17,0
3637.0,6.95,0
3636.0,7.82,0
3636.0,12.15,0
3636.0,27.04,0
3636.0,10.99,0
3636.0,73.9,0
3635.0,29.82,0
3635.0,46.8,0
3635.0,13.99,0
3635.0,316.58,0
3634.0,30.46,0
3634.0,30.57,0
3632.0,16.99,0
3630.0,30.36,0
3630.0,29.81,0
3630.0,29.81,0
3629.0,46.8,0
3627.0,29.82,0
3627.0,4.49,0
3626.0,31.85,0
3626.0,30.5,0
3626.0,323.3,0
3625.0,30.5,0
3624.0,29.81,0
3623.0,6.87,0
3622.0,730.32,0
3621.0,27.43,0
3617.0,13.99,0
3610.0,150.91,0
3609.0,3.55,0
3606.0,5.67,0
3606.0,29.9,0
3600.0,109.89,0
3593.0,23.41,0
3589.0,9.99,0
3586.0,1.79,0
3585.0,4.49,0
3584.0,83.0,0
3583.0,14.95,0
3583.0,8.95,0
3581.0,18.57,0
3579.0,334.96,0
3574.0,89.58,0
3571.0,11.5,0
3570.0,0.76,0
3570.0,13.79,0
3567.0,48.0,0
3567.0,26.99,0
3566.0,24.65,0
3564.0,1.0,0
3562.0,14.99,0
3562.0,86.06,0
3557.0,36.85,0
3552.0,220.45,0
3551.0,16.6,0
3548.0,19.16,0
3545.0,60.38,0
3543.0,170.18,0
3542.0,2.99,0
3540.0,26.99,0
3539.0,1.0,0
3539.0,0.89,0
3535.0,49.95,0
3534.0,4.91,0
3533.0,56.32,0
3533.0,89.99,0
3529.0,10.85,0
3529.0,9.59,0
3529.0,0.99,0
3528.0,19.99,0
3527.0,1.49,0
3526.0,427.25,0
3526.0,0.01,0
3522.0,89.99,0
3521.0,422.0,0
3521.0,29.0,0
3516.0,13.52,0
3514.0,7.69,0
3513.0,3.5,0
3512.0,79.54,0
3509.0,250.0,0
3498.0,6.82,0
3497.0,0.99,0
3494.0,4.99,0
3493.0,254.84,0
3492.0,10.47,0
3488.0,34.99,0
3487.0,0.89,0
3487.0,24.85,0
3487.0,3.77,0
3486.0,1.99,0
3485.0,358.8,0
3483.0,27.0,0
3483.0,13.05,0
3482.0,113.31,0
3474.0,1.0,0
3473.0,89.99,0
3472.0,4.0,0
3470.0,80.18,0
3469.0,9.55,0
3467.0,64.0,0
3467.0,0.89,0
3464.0,79.6,0
3460.0,5.48,0
3459.0,5.49,0
3458.0,17.68,0
3456.0,42.95,0
3449.0,13.8,0
3449.0,10.7,0
3446.0,600.0,0
3443.0,8.99,0
3443.0,91.69,0
3441.0,9.72,0
3439.0,0.89,0
3436.0,0.77,0
3436.0,68.02,0
3433.0,225.89,0
3431.0,5.49,0
3426.0,106.25,0
3424.0,4.4,0
3424.0,47.94,0
3423.0,0.76,0
3421.0,17.25,0
3420.0,23.0,0
3418.0,760.0,0
3418.0,19.53,0
3418.0,11.67,0
3416.0,81.7,0
3414.0,1.0,0
3414.0,1.0,0
3413.0,1.0,0
3413.0,1.0,0
3413.0,1.0,0
3413.0,8.99,0
3412.0,1.0,0
3411.0,1.0,0
3410.0,10.5,0
3407.0,20.0,0
3405.0,5.55,0
3405.0,12.99,0
3394.0,58.0,0
3390.0,61.07,0
3389.0,0.01,0
3388.0,35.97,0
3388.0,5.0,0
3382.0,12.14,0
3381.0,2.31,0
3380.0,11.66,0
3378.0,1.0,0
3377.0,1.0,0
3377.0,1.0,0
3376.0,1.0,0
3376.0,1.0,0
3375.0,1.0,0
3374.0,1.0,0
3374.0,1.0,0
3374.0,0.99,0
3373.0,1.0,0
3373.0,453.9,0
3371.0,0.0,0
3370.0,44.5,0
3370.0,1.0,0
3368.0,124.11,0
3367.0,144.25,0
3366.0,171.25,0
3364.0,143.8,0
3360.0,39.2,0
3352.0,0.76,0
3347.0,12.61,0
3345.0,46.9,0
3345.0,4.49,0
3345.0,91.87,0
3343.0,43.42,0
3342.0,1.0,0
3341.0,0.0,0
3340.0,501.0,0
3337.0,5.49,0
3335.0,1.92,0
3333.0,0.89,0
3331.0,67.46,0
3330.0,0.0,0
3329.0,68.02,0
3328.0,52.39,0
3327.0,5.47,0
3327.0,126.21,0
3325.0,14.22,0
3325.0,1.0,0
3322.0,19.99,0
3322.0,6.57,0
3321.0,39.8,0
3317.0,11.28,0
3316.0,1.0,0
3316.0,1.0,0
3313.0,76.98,0
3310.0,41.47,0
3310.0,10.99,0
3308.0,145.2,0
3308.0,28.03,0
3307.0,500.0,0
3307.0,119.44,0
3307.0,9.83,0
3307.0,39.98,0
3305.0,36.0,0
3304.0,5.0,0
3299.0,1.0,0
3298.0,72.0,0
3298.0,12.48,0
3293.0,53.92,0
3293.0,11.5,0
3291.0,49.99,0
3289.0,18.2,0
3287.0,58.2,0
3283.0,40.0,0
3283.0,17.88,0
3278.0,1447.71,0
3278.0,112.63,0
3277.0,7.81,0
3276.0,29.99,0
3275.0,0.0,0
3275.0,250.81,0
3275.0,14.05,0
3274.0,26.8,0
3273.0,406.82,0
3273.0,80.18,0
3271.0,17.0,0
3270.0,25.99,0
3266.0,5.49,0
3265.0,35.76,0
3264.0,69.99,0
3263.0,25.0,0
3261.0,2.49,0
3261.0,26.99,0
3260.0,144.9,0
3260.0,11.39,0
3254.0,67.46,0
3254.0,0.89,0
3252.0,0.0,0
3252.0,3.05,0
3248.0,9.99,0
3248.0,1.29,0
3247.0,11.5,0
3247.0,32.98,0
3247.0,26.48,0
3247.0,543.03,0
3245.0,64.8,0
3245.0,28.44,0
3243.0,129.61,0
3236.0,3.59,0
3234.0,18.46,0
3233.0,3.8,0
3233.0,69.8,0
3232.0,19.9,0
3228.0,500.0,0
3228.0,104.04,0
3227.0,4.26,0
3227.0,67.46,0
3226.0,19.36,0
3225.0,16.99,0
3224.0,0.0,0
3224.0,1.54,0
3222.0,6.66,0
3222.0,4.49,0
3220.0,6.52,0
3218.0,76.18,0
3215.0,45.95,0
3215.0,11.98,0
3214.0,32.99,0
3209.0,95.93,0
3207.0,67.46,0
3206.0,20.8,0
3205.0,500.0,0
3204.0,0.0,0
3204.0,12.1,0
3204.0,1480.0,0
3200.0,779.72,0
3199.0,0.75,0
3199.0,17.39,0
3198.0,110.75,0
3195.0,29.0,0
3195.0,239.4,0
3195.0,80.53,0
3190.0,36.04,0
3189.0,8.01,0
3188.0,67.46,0
3186.0,0.0,0
3186.0,1.0,0
3178.0,9.99,0
3177.0,1.79,0
3176.0,24.99,0
3176.0,29.99,0
3173.0,50.0,0
3173.0,110.14,0
3172.0,339.96,0
3169.0,19.6,0
3169.0,25.17,0
3168.0,102.94,0
3168.0,244.5,0
3163.0,80.18,0
3161.0,303.71,0
3158.0,9.99,0
3158.0,45.9,0
3157.0,18.4,0
3157.0,2.68,0
3155.0,118.86,0
3155.0,79.0,0
3154.0,22.0,0
3152.0,17.92,0
3150.0,0.0,0
3147.0,239.4,0
3146.0,16.56,0
3145.0,129.9,0
3143.0,1.0,0
3143.0,1.0,0
3143.0,1.0,0
3143.0,1.98,0
3142.0,1.0,0
3142.0,1.0,0
3141.0,1.0,0
3141.0,1.0,0
3141.0,1.0,0
3140.0,20.0,0
3140.0,43.72,0
3140.0,1.0,0
3139.0,1.0,0
3138.0,1.0,0
3138.0,1.0,0
3138.0,1.0,0
3138.0,183.29,0
3137.0,1.0,0
3137.0,1.0,0
3137.0,1.0,0
3136.0,1.0,0
3136.0,1.0,0
3136.0,0.0,0
3135.0,12.79,0
3133.0,1.0,0
3133.0,144.38,0
3126.0,109.63,0
3125.0,1.79,0
3125.0,19.27,0
3123.0,679.0,0
3123.0,60.0,0
3122.0,1.0,0
3122.0,1.0,0
3121.0,0.89,0
3121.0,92.39,0
3120.0,35.7,0
3120.0,6.07,0
3118.0,93.14,0
3113.0,23.67,0
3113.0,69.0,0
3111.0,633.49,0
3111.0,15.0,0
3111.0,51.76,0
3111.0,279.9,0
3110.0,1.54,0
3110.0,71.45,0
3110.0,50.03,0
3108.0,500.0,0
3107.0,44.57,0
3107.0,1.0,0
3107.0,9.57,0
3106.0,9.99,0
3105.0,0.0,0
3105.0,20.33,0
3105.0,1.0,0
3105.0,4.64,0
3103.0,491.98,0
3102.0,1.79,0
3102.0,50.58,0
3102.0,1.0,0
3100.0,1.0,0
3098.0,50.0,0
3098.0,1.0,0
3096.0,1.0,0
3096.0,119.0,0
3094.0,130.2,0
3094.0,1.0,0
3093.0,128.26,0
3092.0,69.64,0
3092.0,1.0,0
3090.0,77.72,0
3090.0,1.0,0
3088.0,1.0,0
3087.0,30.33,0
3086.0,239.4,0
3086.0,1.0,0
3084.0,1.0,0
3084.0,10.6,0
3084.0,1.0,0
3084.0,19.9,0
3083.0,60.16,0
3082.0,4.0,0
3081.0,1.61,0
3081.0,0.89,0
3079.0,1.0,0
3077.0,1.0,0
3077.0,1.0,0
3075.0,1.0,0
3075.0,29.9,0
3073.0,58.92,0
3073.0,1.0,0
3072.0,9.96,0
3071.0,1.0,0
3069.0,1.0,0
3068.0,1.06,0
3068.0,1.0,0
3068.0,28.58,0
3067.0,1.0,0
3067.0,500.0,0
3066.0,22.0,0
3066.0,7.58,0
3065.0,1.0,0
3063.0,1.0,0
3063.0,13.44,0
3061.0,1.0,0
3060.0,17.85,0
3058.0,1.0,0
3057.0,232.2,0
3056.0,1.0,0
3056.0,3.87,0
3054.0,1.0,0
3053.0,328.0,0
3052.0,1043.56,0
3052.0,1.0,0
3052.0,7.03,0
3050.0,1.0,0
3049.0,15.0,0
3049.0,69.8,0
3048.0,67.38,0
3048.0,1.0,0
3047.0,11.88,0
3047.0,67.46,0
3046.0,0.0,0
3046.0,1.0,0
3045.0,20.5,0
3042.0,1.0,0
3042.0,1068.62,0
3040.0,1.0,0
3039.0,19.38,0
3038.0,500.0,0
3038.0,8.94,0
3037.0,1.0,0
3036.0,3.58,0
3035.0,1.0,0
3034.0,5.29,0
3033.0,1.0,0
3032.0,3.77,0
3031.0,0.92,0
3029.0,1.0,0
3027.0,69.99,0
3027.0,27.39,0
3027.0,1.0,0
3026.0,9.99,0
3025.0,10.78,0
3025.0,1.0,0
3023.0,1.0,0
3023.0,215.18,0
3021.0,41.75,0
3021.0,1.0,0
3019.0,1.0,0
3017.0,1.0,0
3017.0,28.06,0
3016.0,40.4,0
3016.0,18.0,0
3015.0,2.99,0
3015.0,14.97,0
3014.0,41.75,0
3014.0,1.0,0
3014.0,55.97,0
3013.0,261.8,0
3012.0,1.0,0
3011.0,1.29,0
3010.0,80.14,0
3010.0,1.0,0
3009.0,178.3,0
3008.0,1.0,0
3006.0,25.02,0
3006.0,1.0,0
3004.0,1.0,0
3004.0,6.25,0
3003.0,0.0,0
3002.0,1.0,0
3002.0,15.0,0
3000.0,1.0,0
3000.0,14.9,0
2999.0,162.61,0
2998.0,308.27,0
2998.0,1.0,0
2997.0,0.99,0
2997.0,500.51,0
2996.0,1.0,0
2996.0,3.03,0
2993.0,32.75,0
2993.0,1.0,0
2993.0,0.92,0
2992.0,124.14,0
2991.0,1.0,0
2990.0,1.78,0
2989.0,1.0,0
2989.0,0.0,0
2989.0,197.53,0
2987.0,1.0,0
2987.0,3.03,0
2986.0,81.73,0
2985.0,1.98,0
2985.0,47.21,0
2984.0,398.0,0
2980.0,18.2,0
2977.0,38.87,0
2976.0,45.98,0
2975.0,52.0,0
2975.0,22.08,0
2974.0,56.0,0
2973.0,9.57,0
2969.0,82.7,0
2968.0,35.0,0
2967.0,2.0,0
2965.0,150.0,0
2961.0,70.71,0
2960.0,30.02,0
2959.0,40.29,0
2959.0,9.9,0
2955.0,2.49,0
2952.0,6.0,0
2951.0,7.91,0
2951.0,2.69,0
2949.0,27.99,0
2949.0,2.68,0
2949.0,124.14,0
2945.0,2.69,0
2944.0,55.3,0
2944.0,1.0,0
2944.0,3.0,0
2943.0,1.0,0
2943.0,1.0,0
2942.0,1.78,0
2942.0,1.0,0
2942.0,94.8,0
2942.0,1.0,0
2941.0,1.0,0
2941.0,1.0,0
2940.0,1.0,0
2940.0,1.0,0
2940.0,1.0,0
2940.0,11.5,0
2939.0,1.0,0
2939.0,1.0,0
